sourceNodeIndex,targetNodeIndex,weight
263,515,21.578815
263,956,21.578815
263,383,31.33663
263,544,31.33663
263,1347,21.578815
263,1203,0.0
263,210,21.578815
373,1440,23.12826
373,1162,23.12826
373,534,0.0
373,1142,0.0
373,746,0.0
373,106,23.12826
476,1388,43.45505
476,984,0.0
476,1425,0.0
476,101,0.0
1454,1195,35.00114
1454,337,34.632435
1454,1032,0.0
1454,992,0.0
1454,593,9.564394
1454,830,0.0
1437,694,0.0
1437,484,38.194977
1437,951,20.996992
1437,244,0.0
1437,1212,43.521324
1437,1379,44.204254
1437,948,0.0
1437,530,0.0
1437,428,43.521324
1437,710,0.0
1437,1264,38.194977
494,992,0.0
494,691,0.0
494,1356,0.0
494,729,0.0
494,1046,0.0
494,1300,0.0
494,1053,32.68253
494,1382,0.0
494,360,0.0
494,245,0.0
494,429,0.0
888,950,24.131918
888,983,0.0
888,966,0.0
888,280,35.094566
888,317,0.0
888,57,0.0
888,165,0.0
888,189,0.0
888,383,17.044952
888,309,0.0
1092,147,30.522018
1092,716,0.0
1092,1019,0.0
1092,527,30.522018
1092,71,0.0
1092,39,0.0
587,993,0.0
587,895,8.396243
587,267,12.252022
587,30,8.396253
587,479,8.396243
746,846,9.0684805
746,1440,23.12826
746,767,0.0
746,1162,23.12826
746,1142,23.12826
746,120,0.0
746,133,9.0684805
746,200,9.0684805
746,69,9.0684805
746,278,0.0
746,534,23.12826
746,106,23.12826
746,373,0.0
1452,913,17.256374
1452,873,17.256374
1202,1327,13.582327
1202,837,13.630897
1202,124,0.0
1202,897,35.714577
1202,286,10.503135
1202,188,35.714577
1202,597,13.630897
1202,55,13.630897
1202,622,0.0
1202,504,18.045925
388,617,13.025871
388,1297,13.025871
388,789,15.73663
388,146,13.025871
388,97,0.0
388,338,0.0
1051,1153,27.19237
1051,127,0.0
1051,323,38.076397
1051,180,38.076397
1051,312,46.403088
847,1038,0.0
847,1415,22.866648
847,16,0.0
847,12,0.0
847,589,39.19606
1057,851,0.0
1057,397,41.7221
1057,493,41.7221
1057,764,0.0
1057,702,41.7221
1057,551,10.192701
1057,102,23.741112
782,1151,0.0
782,303,11.344466
782,518,0.0
782,143,0.0
273,947,0.0
273,279,1.7805496
273,21,2.4602833
756,1205,13.467585
756,1187,17.132936
756,1199,0.0
756,1234,0.0
756,107,17.132936
756,448,0.0
756,306,13.467585
756,125,28.94308
756,29,28.94308
756,531,13.467585
756,569,0.0
940,978,22.086803
940,42,30.548437
940,511,48.35929
940,644,0.0
940,194,48.35929
940,636,32.58827
940,921,32.58827
940,778,46.871567
940,915,0.0
1119,749,0.0
1045,1245,47.649757
1045,1197,0.0
1045,1375,44.199303
1045,654,44.199303
1045,38,43.464294
1426,905,40.160988
1426,84,0.0
1426,604,40.160988
1426,592,42.25075
1426,1274,0.0
1426,1352,42.25075
1182,1256,18.3191
1182,1185,18.3191
1182,1220,18.3191
1182,1100,0.0
1182,872,18.3191
1182,533,26.55292
1182,63,40.61051
1182,226,26.55292
1182,88,0.0
1182,34,39.40499
1182,1095,26.55292
1182,99,36.42737
258,352,0.0
258,1225,25.966478
258,285,0.0
258,807,49.5915
258,765,0.0
258,236,25.966478
258,174,0.0
138,426,10.342601
138,301,10.342601
138,334,30.537474
138,1460,0.0
138,440,32.200714
138,176,0.0
138,10,32.200714
138,91,0.0
1326,1418,33.194126
1326,199,33.194126
1326,945,0.0
1326,687,49.224285
1326,210,49.224285
1326,712,0.0
1326,899,33.194126
1285,1273,0.0
1285,439,44.926716
1285,1246,0.0
1285,679,23.906408
1285,325,25.761703
1285,1050,39.777107
116,332,1.637609
116,261,0.0
116,455,0.0
379,808,0.0
379,1205,44.13137
379,805,44.13137
379,448,44.13137
379,409,0.0
379,1081,44.13137
379,15,44.13137
980,1193,17.999811
980,882,0.0
980,188,17.999811
980,385,0.0
980,55,0.0
980,375,0.0
443,535,0.0
443,1190,0.0
443,970,36.722946
443,752,36.722946
443,1254,0.0
443,1441,46.986656
249,1215,31.847767
249,502,0.0
249,406,38.91478
249,254,31.847767
249,1113,43.907375
249,389,0.0
1145,1365,8.204456
1145,1307,0.0
1145,1308,0.0
1145,872,22.937311
1145,1009,24.066616
1145,34,38.99942
1145,212,46.7594
1145,660,17.741041
1145,6,0.0
1145,638,45.522926
62,564,0.0
62,829,0.0
62,345,22.384188
62,1383,22.384188
62,1031,36.775253
62,1318,43.846886
62,492,0.0
62,25,0.0
1164,609,0.0
1164,56,0.0
1164,335,0.0
1164,762,0.0
1164,525,0.0
1401,716,19.123188
1401,1019,0.0
1401,1280,0.0
1401,458,0.0
1401,528,21.90639
1401,1320,21.90639
1401,462,21.90639
1401,655,0.0
1401,1277,21.90639
1401,1288,43.97132
1401,996,0.0
1401,1306,21.90639
1401,703,35.7805
1399,1369,42.832832
1399,408,42.052235
1399,914,0.0
1399,561,0.0
1399,1395,33.438663
1399,353,0.0
1399,227,42.052235
1037,1324,0.0
1037,1291,0.0
1037,398,0.0
1037,958,38.462566
1037,32,32.820415
1037,675,38.462566
1037,113,0.0
1037,627,32.820415
1037,553,0.0
1037,275,48.0269
966,1265,0.0
966,1120,40.255787
966,983,24.131918
966,1094,0.0
966,1282,40.255787
966,950,24.131918
966,280,0.0
966,688,40.255787
966,699,17.941278
966,57,0.0
966,165,0.0
966,189,0.0
966,383,17.044952
966,219,0.0
966,632,40.255787
966,888,0.0
966,309,17.044952
966,183,0.0
966,513,0.0
1191,1389,5.596989
1191,351,0.0
1191,70,0.0
1191,409,0.0
1191,125,0.0
1191,15,0.0
1191,923,0.0
1191,234,0.0
1191,569,34.889034
781,1387,0.0
781,1196,0.0
781,559,0.0
781,721,45.67306
781,274,45.67306
1228,1322,18.517252
1228,214,11.5434675
1228,233,14.041973
1228,355,14.041973
1228,1098,0.0
1228,877,11.5434675
241,943,0.0
241,736,41.14547
241,1258,0.0
241,1304,0.0
241,859,41.14547
1129,236,0.0
1129,774,24.59338
1129,532,0.0
1129,572,0.0
1129,524,0.0
1005,1193,11.977876
1005,1328,0.0
1005,385,30.837389
1005,994,11.977876
1005,971,48.946476
1005,868,30.837389
1204,1055,34.382645
1204,353,0.0
1204,371,34.382645
1378,401,0.0
1378,810,0.0
1378,90,0.0
1378,1198,35.663353
1378,1189,35.663353
1398,800,0.0
1398,246,0.0
1398,1227,0.0
1398,1017,35.96088
1398,333,0.0
1398,1209,0.0
1398,886,0.0
807,285,0.0
807,258,49.5915
807,765,0.0
312,537,0.0
312,1153,46.403088
312,323,46.403088
312,1051,46.403088
312,127,19.211601
722,792,27.163673
722,956,0.0
722,900,27.163673
722,831,43.05807
722,827,43.05807
722,341,0.0
722,340,0.0
722,213,29.39463
524,611,0.0
524,774,24.59338
524,1112,49.929672
524,532,0.0
524,572,0.0
524,568,42.54796
524,1129,0.0
524,174,49.929672
565,936,0.0
565,1013,15.445009
565,374,0.0
1288,1331,0.0
1288,1320,0.0
1288,1401,43.97132
1288,1306,29.391285
1288,100,17.785337
1288,528,25.603495
1288,378,27.529892
1288,462,40.08416
1288,277,39.44801
1288,678,0.0
1288,1277,0.0
1288,677,39.44801
1288,996,25.603495
1288,703,41.89311
828,276,0.0
828,439,0.0
828,771,0.0
1041,1280,22.074615
1041,1284,0.0
1041,1414,37.629745
1041,772,43.465355
1041,927,43.465355
1041,1024,20.565142
1041,655,20.565142
1041,171,0.0
1198,1378,35.663353
1198,231,43.826
1198,401,35.663353
1198,511,0.0
1198,939,0.0
1198,90,35.663353
1198,1189,0.0
268,294,0.0
268,313,35.92153
268,1330,20.047707
291,1342,17.15436
291,1235,19.603903
291,862,0.0
291,1114,17.15436
698,1020,47.97956
698,412,46.868458
698,480,0.0
1274,1426,0.0
1274,1352,0.0
1274,905,40.160988
1274,604,12.978318
1274,592,0.0
91,348,44.5954
91,334,0.0
91,440,32.200714
91,138,0.0
91,10,9.829628
657,1406,22.940966
657,685,14.31163
657,122,24.767931
657,616,24.767931
657,255,22.940966
657,256,0.0
256,1406,22.940966
256,616,14.31163
256,541,0.0
256,685,14.31163
256,657,0.0
256,122,24.767931
256,255,0.0
1296,332,0.0
1296,313,40.922035
1296,979,40.922035
472,1010,0.0
472,1210,3.1181
472,252,41.409943
51,1332,0.0
1250,402,0.0
1250,421,0.0
1250,1064,0.0
1250,1126,46.10996
1189,1378,35.663353
1189,1198,0.0
1189,231,43.826
1189,401,0.0
1189,810,49.097755
1189,90,0.0
455,999,0.0
455,1417,0.0
455,261,0.0
455,116,0.0
531,1205,0.0
531,1199,0.0
531,756,13.467585
531,107,13.467585
531,448,0.0
531,306,0.0
384,473,14.6975565
384,1214,0.0
384,326,14.6975565
384,247,14.6975565
457,817,0.0
457,1022,29.971579
457,1183,25.022884
457,1411,0.0
457,0,0.0
789,1297,0.0
789,146,0.0
789,97,13.025871
789,617,0.0
789,338,0.0
789,388,15.73663
1396,615,0.0
1396,170,0.036439598
1396,272,0.0
1396,875,0.0
272,556,0.0
272,1396,0.0
272,875,0.0
272,170,0.036439598
1094,1265,18.272999
1094,1120,40.255787
1094,1374,0.0
1094,1282,40.255787
1094,688,40.255787
1094,699,0.0
1094,650,0.0
1094,165,18.272999
1094,219,40.255787
1094,152,0.0
1094,632,17.941278
1094,966,0.0
1094,183,0.0
1094,513,0.0
586,705,41.188232
586,981,0.0
586,1381,41.188232
586,832,40.055782
586,1271,42.99673
586,1086,40.055782
586,641,0.0
586,585,42.99673
1234,1294,38.87876
1234,1409,39.2646
1234,229,38.87876
1234,107,17.132936
1234,1187,17.132936
1234,125,28.94308
1234,259,28.94308
1234,29,0.0
1234,1084,24.821266
1234,756,0.0
1234,460,24.821266
1234,569,0.0
1234,628,31.275057
709,1303,0.0
543,151,0.0
218,812,21.981651
218,521,0.0
218,540,0.0
218,751,36.16365
218,1407,36.16365
218,711,36.16365
218,481,0.0
218,428,36.16365
218,20,0.0
218,24,31.23
167,1006,32.575787
167,1247,47.366905
167,751,0.0
167,955,0.0
167,1391,0.0
167,711,0.0
167,1376,32.575787
167,643,0.0
167,157,0.0
1347,515,0.0
1347,956,0.0
1347,57,44.104824
1347,210,0.0
1347,341,0.0
1347,383,42.73989
1347,899,0.0
1347,544,49.1362
1347,263,21.578815
1347,1203,21.578815
1347,1052,42.282455
1183,1411,0.0
1183,817,0.0
1183,0,25.022884
1183,1022,0.0
1183,457,25.022884
913,946,23.626284
913,1186,7.700224
913,1452,17.256374
913,101,15.956073
913,873,0.0
913,797,0.0
159,916,0.0
159,801,0.0
290,554,21.166101
290,555,30.117016
290,730,0.0
290,372,0.0
290,347,21.166101
290,594,0.0
290,232,0.0
766,1206,7.792368
766,929,0.0
766,122,7.792368
960,1134,46.222553
960,229,46.222553
960,599,0.0
960,741,0.0
1300,1356,0.0
1300,992,0.0
1300,691,0.0
1300,729,0.0
1300,1046,0.0
1300,494,0.0
427,1025,32.80608
427,1443,47.093452
427,488,38.96184
427,1062,0.0
427,54,0.37989765
427,43,38.96184
427,232,32.80608
427,302,47.093452
1411,817,0.0
1411,0,25.022884
1411,1022,29.971579
1411,1200,0.0
1411,457,0.0
1411,1183,0.0
460,1187,39.2078
460,1294,38.128723
460,1409,0.0
460,1084,0.0
460,1234,24.821266
460,628,38.298283
460,229,26.93516
460,389,39.2078
460,259,26.533178
217,1248,0.0
217,1087,25.190443
217,760,0.0
217,1213,0.0
217,863,0.0
217,1149,0.0
217,1261,48.62154
217,137,0.0
217,205,0.0
469,816,0.0
469,1301,46.02395
469,682,33.243095
469,206,33.243095
469,284,0.0
469,237,46.02395
469,46,0.0
1319,1341,8.889827
1319,1090,0.0
1319,344,42.349518
1319,805,9.413326
1319,891,8.889827
1319,98,0.0
1319,558,9.413326
1319,985,9.33191
1319,287,42.460766
77,1366,0.0
77,382,0.0
77,538,0.0
77,920,22.847736
77,1058,14.464467
77,907,17.738829
757,1031,0.0
757,809,0.0
757,1364,0.0
757,492,0.0
757,298,34.833736
757,684,34.833736
1316,1344,0.0
1316,642,0.0
1316,1047,29.297657
1316,802,0.0
1316,670,42.009113
309,950,41.165054
309,983,17.044952
309,383,0.0
309,888,0.0
309,966,17.044952
309,280,17.044952
309,57,0.0
309,165,0.0
309,189,0.0
1264,1437,38.194977
1264,484,0.0
1264,244,0.0
1264,948,38.194977
1264,530,0.0
1264,710,0.0
347,554,30.117016
347,555,0.0
347,730,0.0
347,372,0.0
347,594,0.0
347,232,21.166101
347,290,21.166101
1418,280,18.508326
1418,317,18.508326
1418,199,0.0
1418,687,22.51373
1418,210,17.831656
1418,712,0.0
1418,899,0.0
1418,1326,33.194126
1418,178,0.0
1418,883,22.51373
1418,896,12.181655
1418,182,31.216394
1418,579,31.216394
1307,1365,27.108498
1307,1308,24.066616
1307,872,46.335674
1307,1009,0.0
1307,34,8.204456
1307,212,46.7594
1307,660,45.522926
1307,6,31.18122
1307,638,45.522926
1307,1145,0.0
673,1313,0.0
673,1028,0.0
873,1170,26.848413
873,1452,17.256374
873,913,0.0
873,603,0.0
1053,1117,19.168552
1053,1334,0.0
1053,1382,32.68253
1053,187,0.0
1053,360,0.0
1053,729,32.68253
1053,839,0.0
1053,245,32.68253
1053,494,32.68253
1053,429,32.68253
144,860,0.0
144,315,39.046318
144,354,17.995169
144,916,17.995169
144,801,0.0
144,941,0.0
144,719,15.60821
144,1287,15.60821
682,1448,0.0
682,816,33.243095
682,206,0.0
682,284,33.243095
682,469,33.243095
1335,105,22.273052
1335,357,0.0
1335,140,0.0
1335,1222,26.89446
489,791,23.362087
489,978,0.0
489,778,28.941566
489,865,0.0
489,461,0.0
569,1389,36.73545
569,1187,17.132936
569,923,0.0
569,756,0.0
569,1191,34.889034
569,1234,0.0
569,107,17.132936
569,409,34.889034
569,125,34.889034
569,15,34.889034
569,234,36.73545
569,29,0.0
380,574,0.0
380,430,0.0
380,547,0.0
380,652,0.0
380,117,0.0
380,181,0.0
915,921,0.0
915,940,0.0
915,42,46.871567
915,511,48.35929
915,644,46.871567
915,194,17.972271
915,636,0.0
915,778,46.871567
215,1358,0.0
215,829,36.35115
215,1093,0.0
215,499,0.0
215,1318,24.358778
215,917,36.35115
215,367,0.0
215,277,0.0
215,678,43.950516
619,1459,30.793627
619,369,48.690994
996,1331,40.08416
996,1320,43.97132
996,1277,21.90639
996,1401,0.0
996,1288,25.603495
996,1306,35.7805
996,100,40.08416
996,528,21.90639
996,462,0.0
996,678,40.08416
996,677,40.08416
996,703,16.288376
275,398,0.0
275,1324,48.0269
275,1291,48.0269
275,1037,48.0269
275,113,48.0269
765,1225,25.966478
765,807,0.0
765,236,25.966478
765,258,0.0
1216,1325,0.0
1216,1224,0.0
1216,1331,0.0
1216,1377,44.09179
1216,938,0.0
1216,666,0.0
1216,738,44.09179
1216,1179,42.81019
1216,394,44.09179
1216,378,0.0
1216,510,0.0
504,837,13.582346
504,897,0.0
504,597,0.0
504,622,10.503135
504,1327,13.630898
504,1202,18.045925
504,124,13.582346
504,286,0.0
504,188,21.134731
504,55,13.582346
1114,1342,0.0
1114,1235,19.08197
1114,862,17.15436
1114,291,17.15436
684,1068,0.0
684,1031,34.833736
684,942,0.0
684,757,34.833736
684,809,32.342396
684,1364,34.833736
684,339,0.0
684,298,0.0
305,957,16.96554
305,612,0.0
305,296,0.0
305,8,39.081985
1016,1375,45.134003
1016,631,0.0
1016,392,0.0
1016,840,0.0
1016,47,33.33989
178,280,18.508326
178,317,18.508326
178,1418,0.0
178,1362,0.0
178,896,0.0
178,182,31.216394
178,579,31.216394
178,160,0.0
178,60,0.0
1172,1170,40.274834
1172,958,0.0
1172,603,0.0
1172,627,0.0
1172,918,28.791182
780,1359,0.0
780,437,0.0
780,541,0.0
1425,1388,43.45505
1425,1111,0.0
1425,984,43.45505
1425,476,0.0
1103,621,0.0
1103,230,12.438157
1103,21,0.0
1103,478,0.0
1103,717,0.0
375,1193,17.999811
375,385,0.0
375,591,23.617134
375,1436,45.213528
375,980,0.0
375,188,17.999811
375,314,0.0
375,55,0.0
375,17,45.213528
1028,1313,44.527817
1028,447,44.527817
1028,576,0.0
1028,973,44.527817
1028,673,0.0
1332,1348,6.387394
1332,1385,0.0
1332,1376,0.0
1332,564,36.538532
1332,880,24.389528
1332,999,49.852154
1332,158,36.538532
1332,1077,42.902267
1332,548,36.538532
1332,453,36.538532
1332,339,42.902267
1332,450,36.538532
1332,51,0.0
809,1068,32.342396
809,1031,0.0
809,942,0.0
809,1364,0.0
809,339,32.342396
809,492,38.67944
809,298,0.0
809,757,0.0
809,684,32.342396
183,688,40.255787
183,699,17.941278
183,1265,0.0
183,1120,40.255787
183,650,0.0
183,219,0.0
183,1374,0.0
183,632,40.255787
183,966,0.0
183,1094,0.0
183,513,0.0
183,1282,40.255787
183,165,18.272999
183,152,0.0
501,1121,0.0
501,988,0.0
501,1321,0.0
501,1457,0.0
501,1096,0.0
501,477,0.0
1382,1412,16.333462
1382,557,45.636803
1382,3,0.0
1382,360,32.68253
1382,1105,45.636803
1382,729,0.0
1382,130,45.636803
1382,154,0.0
1382,245,0.0
1382,184,32.666935
1382,494,0.0
1382,1053,32.68253
1382,429,0.0
895,993,12.252022
895,571,40.60732
895,115,0.0
895,424,40.60732
895,587,8.396243
895,267,0.0
895,30,10.342598
895,479,0.0
72,1118,0.0
1067,1290,41.786156
1067,1160,41.786156
1067,803,0.0
1067,11,0.0
1067,648,0.0
487,1121,44.7181
487,1048,0.0
487,546,30.491623
487,1312,30.491623
487,438,0.0
487,446,44.7181
38,1245,0.7350497
38,759,35.366844
38,1197,46.99466
38,1375,0.7350497
38,736,17.469393
38,1258,44.732677
38,654,0.7350497
38,969,44.732677
38,1045,43.464294
1088,1439,0.0
1088,1011,49.349514
1088,105,0.0
1088,191,32.017246
1088,602,12.183429
1088,140,31.216408
1030,1208,40.405952
1030,759,23.909939
1030,647,0.0
1030,321,0.0
985,1090,9.33191
985,1341,33.39764
985,1319,9.33191
985,344,33.39764
985,805,9.413326
985,891,9.413326
985,98,0.0
985,558,9.413326
985,287,39.54096
745,1278,19.344728
745,857,14.779258
745,970,25.515013
745,1021,25.515013
745,1071,0.0
745,337,25.515013
745,535,14.779258
745,617,19.344728
1359,545,0.0
1359,1027,0.0
1359,437,29.443256
1359,13,0.0
1359,855,0.0
1359,780,0.0
972,545,0.0
972,201,35.978954
972,73,26.47438
972,639,0.0
972,28,16.851421
972,726,30.226744
972,500,21.467812
456,422,0.0
456,180,1.3918319
1455,691,8.946577
1455,857,0.0
1455,1021,8.946577
1455,1046,0.0
1064,1250,0.0
1064,1126,46.10996
1064,402,0.0
1064,885,0.0
1064,894,0.0
911,948,13.02136
911,1360,0.0
911,671,0.0
911,22,13.02136
911,96,34.66212
911,710,34.66212
991,1080,0.0
991,797,0.0
747,1158,0.0
1352,1426,42.25075
1352,905,12.978318
1352,223,0.0
1352,604,0.0
1352,592,0.0
1352,1274,0.0
28,545,40.141712
28,201,16.851421
28,73,19.593155
28,855,0.0
28,639,16.851421
28,972,16.851421
28,726,32.23426
28,500,32.23426
589,1038,39.19606
589,754,34.74756
589,930,0.0
589,1422,0.0
589,1415,0.0
589,847,39.19606
589,16,39.19606
589,485,0.0
1254,1353,8.971925
1254,1344,8.971925
1254,1441,46.986656
1254,1047,0.0
1254,1032,0.0
1254,535,0.0
1254,928,0.0
1254,970,36.722946
1254,752,36.722946
1254,126,8.971925
1254,418,8.971925
1254,443,0.0
594,1025,0.0
594,730,0.0
594,554,0.0
594,555,30.117016
594,232,21.166101
594,372,0.0
594,290,0.0
594,347,0.0
918,1170,0.0
918,958,0.0
918,1172,28.791182
918,603,0.0
918,627,40.274834
429,729,0.0
429,494,0.0
429,1053,32.68253
429,1382,0.0
429,3,0.0
429,360,0.0
429,245,0.0
1371,1427,35.979317
1371,574,0.0
1371,724,0.0
1371,547,43.657608
1371,909,0.0
24,812,38.429466
24,521,35.503563
24,1035,0.0
24,364,0.0
24,1391,0.0
24,481,0.0
24,218,31.23
24,20,38.429466
1308,1365,22.937311
1308,872,22.937311
1308,1009,24.066616
1308,34,8.204456
1308,212,46.7594
1308,660,45.522926
1308,6,31.18122
1308,638,45.522926
1308,1145,0.0
1308,1307,24.066616
190,1044,37.31829
190,989,15.758274
190,605,37.31829
27,584,0.0
27,262,22.231098
27,845,24.728365
27,303,22.231098
27,518,0.0
27,142,30.435394
27,842,30.435394
27,161,44.64797
27,906,30.435394
1160,1290,0.0
1160,803,41.786156
1160,11,0.0
1160,648,0.0
1160,1067,41.786156
865,1336,16.966633
865,909,16.966633
865,1340,16.966633
865,978,0.0
865,461,16.966633
865,724,16.966633
865,791,0.0
865,310,0.0
865,778,28.941566
865,489,0.0
274,559,0.0
274,721,0.0
274,1387,42.851307
274,1196,0.0
274,781,45.67306
1203,1347,21.578815
1203,515,30.709406
1203,956,21.578815
1203,57,22.07827
1203,210,21.578815
1203,341,30.709406
1203,383,31.33663
1203,899,30.709406
1203,544,22.07827
1203,263,0.0
612,1400,0.0
612,957,0.0
612,296,16.96554
612,8,42.27765
612,305,0.0
1128,731,11.177825
1128,14,11.177825
1128,80,0.0
40,792,23.077467
40,382,15.6081915
40,549,30.326063
40,1177,0.0
40,1292,15.6081915
40,1147,0.0
40,1323,48.895187
40,468,23.077467
1147,1177,30.326063
1147,1323,48.895187
1147,792,23.077467
1147,549,30.326063
1147,783,0.0
1147,979,0.0
1147,40,0.0
1147,164,49.625324
1147,468,37.389595
731,1128,11.177825
731,14,0.0
731,80,0.0
1003,350,2.2079277
1003,799,9.562751
898,735,16.81349
898,467,11.34812
203,645,0.0
203,435,28.562742
203,1042,0.0
889,785,0.051149964
907,1212,37.78832
907,1407,0.2458353
907,1379,29.882212
907,382,17.738829
907,428,37.78832
907,77,17.738829
906,518,30.435394
906,142,0.0
906,842,0.0
906,27,30.435394
833,529,0.0
1323,792,25.82077
1323,1177,48.895187
1323,40,48.895187
1323,1147,48.895187
1323,468,25.82077
686,1029,30.00133
686,1445,47.22822
1192,240,0.096084915
1192,656,0.44569194
1192,625,0.44569194
1267,239,0.0
1267,934,0.0
990,1430,0.6440679
990,395,0.0
990,235,0.6440679
264,820,15.01457
1262,1390,16.39339
1262,1007,40.467537
1262,953,29.640392
1262,150,34.52775
1262,386,20.35505
1262,1065,25.647915
1079,974,0.0
1073,1272,1.2778572
1073,902,13.1964
517,269,0.0
825,1219,8.175299
340,792,27.163673
340,956,27.163673
340,900,27.163673
340,341,0.0
340,831,43.05807
340,722,0.0
340,827,43.05807
340,213,43.05807
319,1218,1.8705567
739,1074,24.392681
52,750,0.0
52,33,0.47123525
52,9,0.0
1007,1262,40.467537
1007,1065,23.14801
1007,150,32.51924
1007,386,29.206095
875,1396,0.0
875,1456,0.50370145
875,170,0.036439598
875,272,0.0
672,1419,0.15700065
672,395,0.0
794,1419,0.6048708
794,1447,0.5864222
403,1238,0.0
403,153,0.893008
267,993,12.252022
267,587,12.252022
267,895,0.0
267,479,0.0
267,30,10.342598
123,197,28.087568
123,784,0.0
123,270,0.0
123,1169,28.156902
513,688,40.255787
513,699,17.941278
513,1265,0.0
513,1120,40.255787
513,632,40.255787
513,966,0.0
513,1094,0.0
513,1282,40.255787
513,165,18.272999
513,219,0.0
513,183,0.0
44,723,0.48043147
953,1262,29.640392
953,1390,23.911453
953,300,0.0
977,434,24.183027
977,93,14.64065
240,1192,0.096084915
240,656,0.5417769
240,625,0.5417769
836,431,24.392572
836,508,0.4266725
656,1192,0.44569194
656,240,0.5417769
656,625,0.0
723,931,6.6342688
723,1194,27.303894
723,44,0.48043147
723,486,28.057737
723,658,27.379972
931,1194,26.147545
931,932,27.18526
931,723,6.6342688
931,486,28.823788
931,658,29.947891
931,784,29.622879
625,1192,0.44569194
625,656,0.0
625,240,0.5417769
1355,1421,41.46037
1355,422,41.46037
1355,463,32.193142
1355,1181,32.193142
1355,890,0.0
1222,1335,26.89446
1222,140,26.89446
1390,1262,16.39339
1390,953,23.911453
1390,300,0.7103924
1201,425,0.0
1201,1140,0.0
707,820,0.44130364
707,732,15.608223
707,1069,0.4409588
707,166,4.42208
1419,1447,0.03499064
1419,672,0.15700065
1419,794,0.6048708
350,1003,2.2079277
974,1079,0.0
974,1242,0.075487964
974,696,0.075487964
400,1236,0.3325198
902,1073,13.1964
1252,696,1.1187192
696,974,0.075487964
696,1252,1.1187192
696,1242,0.0
153,403,0.893008
1238,403,0.0
1238,1023,26.545652
1238,626,21.043715
164,783,49.625324
164,979,49.625324
164,1147,49.625324
879,998,14.041232
879,1299,43.265064
879,1283,14.041232
879,1317,34.49536
879,377,0.25824016
879,419,34.49536
854,1289,19.303759
1013,374,15.445009
1013,565,15.445009
300,953,0.0
300,1390,0.7103924
300,365,0.0
239,1267,0.0
239,1293,0.6711831
486,723,28.057737
486,931,28.823788
486,1194,8.176881
486,658,8.016902
1447,794,0.5864222
1447,1419,0.03499064
1447,1430,29.034372
1447,658,28.659492
1447,235,29.034372
30,993,8.396253
30,587,8.396253
30,895,10.342598
30,267,10.342598
30,479,10.342598
99,1100,17.263432
99,872,36.63825
99,1256,34.848995
99,1185,36.63825
99,1220,34.848995
99,1182,36.42737
99,34,17.263432
570,968,0.0
570,950,0.0
570,606,13.714091
570,727,25.391962
570,595,0.0
570,1132,0.0
1272,1073,1.2778572
529,833,0.0
512,793,0.0
512,826,38.945198
512,738,38.945198
512,1061,27.69322
512,36,35.348938
213,792,29.39463
213,336,48.758675
213,956,29.39463
213,900,29.39463
213,341,43.05807
213,831,0.0
213,722,29.39463
213,340,43.05807
213,827,0.0
1430,1447,29.034372
1430,990,0.6440679
1430,658,7.198653
1430,235,0.0
1023,1238,26.545652
1023,626,31.356886
431,836,24.392572
431,884,0.0
735,898,16.81349
735,467,12.511507
735,135,32.801003
470,135,14.252521
1194,723,27.303894
1194,931,26.147545
1194,486,8.176881
1194,658,15.753804
1194,784,14.938982
1194,932,0.0
1132,1213,26.349155
1132,1374,0.0
1132,1431,26.349155
1132,1435,10.371358
1132,968,0.0
1132,950,0.0
1132,606,13.714091
1132,727,25.391962
1132,595,0.0
1132,328,20.062855
1132,152,20.062855
1132,570,0.0
1302,708,0.4129204
395,990,0.0
395,672,0.0
365,300,0.0
797,1080,27.205397
797,946,23.626284
797,1186,23.626284
797,913,0.0
797,991,0.0
797,101,15.956073
1241,1361,0.0
883,899,22.51373
883,1418,22.51373
883,199,22.51373
883,687,0.0
883,210,11.340858
883,712,22.51373
883,633,48.611362
197,270,28.087568
197,1169,17.262703
197,123,28.087568
1298,19,12.275022
658,723,27.379972
658,931,29.947891
658,1447,28.659492
658,1430,7.198653
658,1194,15.753804
658,486,8.016902
658,235,7.198653
390,1461,8.820984
425,1201,0.0
425,1140,0.0
799,1003,9.562751
1405,539,0.0
1405,555,0.0
1181,1421,12.348579
1181,1355,32.193142
1181,422,12.348579
1181,463,0.0
1181,795,17.678694
65,1420,12.434525
65,1440,12.434525
65,102,48.563988
65,50,12.434525
628,1187,31.356934
628,1294,33.929047
628,1409,24.06865
628,1084,38.298283
628,1234,31.275057
628,229,42.002037
628,389,0.0
628,259,3.398535
628,460,38.298283
49,777,0.0
820,1069,0.00034485757
820,264,15.01457
820,707,0.44130364
33,52,0.47123525
1140,1201,0.0
1140,425,0.0
1140,1110,0.45693827
1140,508,0.23623721
890,1355,0.0
634,934,0.34353095
689,430,0.0
689,193,0.0
689,181,0.0
744,67,0.0
744,717,0.0
172,905,12.259618
172,223,12.259618
172,1259,12.259618
19,1298,12.275022
150,1262,34.52775
150,1007,32.51924
150,386,41.268166
150,1065,0.0
242,1386,0.12111478
242,1231,0.12111478
496,598,14.390076
1361,1241,0.0
287,1090,42.460766
287,805,48.4239
287,891,48.4239
287,1341,48.4239
287,558,48.4239
287,1319,42.460766
287,985,39.54096
287,98,39.54096
726,972,30.226744
